허가구역명,장소유형,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,푸드트럭운영대수,허가구역사용료,허가구역운영시작일자,허가구역운영종료일자,허가구역휴무일,허가구역평일운영시작시각,허가구역평일운영종료시각,허가구역주말운영시작시각,허가구역주말운영종료시각,1월운영시작시각,1월운영종료시각,2월운영시작시각,2월운영종료시각,3월운영시작시각,3월운영종료시각,4월운영시작시각,4월운영종료시각,5월운영시작시각,5월운영종료시각,6월운영시작시각,6월운영종료시각,7월운영시작시각,7월운영종료시각,8월운영시작시각,8월운영종료시각,9월운영시작시각,9월운영종료시각,10월운영시작시각,10월운영종료시각,11월운영시작시각,11월운영종료시각,12월운영시작시각,12월운영종료시각,판매제한품목,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
안산 와동체육관,3,경기도,안산시 단원구,"경기도 안산시 단원구 화정천동로 396, 와동체육관 정문 앞 주차장 (와동)",경기도 안산시 단원구 와동 813 와동 체육관,37.34002504,126.8189459,1.0,0,2023-10-28,2023-10-29,행사일외휴무,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,없음,경기도 안산시 단원구청 환경위생과,031-481-6237,2025-06-02,3930000,경기도 안산시
안산 화랑유원지,4,경기도,안산시 단원구,"경기도 안산시 단원구 동산로 268 (초지동, 화랑유원지 내 화랑저수지와 미술관 사이)",경기도 안산시 단원구 초지동 667 화랑유원지 내 화랑저수지와 미술관 사이,37.32507331,126.8099722,4.0,0,2017-03-04,2017-10-21,행사일외휴무,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,없음,경기도 안산시 단원구청 환경위생과,031-481-6237,2025-06-02,3930000,경기도 안산시
안산문화예술의전당,8,경기도,안산시 단원구,"경기도 안산시 단원구 화랑로 312, 안산문화예술의전당 야외공연장 테마파크 (고잔동)",경기도 안산시 단원구 고잔동 817 안산문화예술의전당 야외공연장 테마파크,37.31846036,126.8231073,3.0,0,2018-05-05,2018-05-06,행사일외휴무,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,없음,경기도 안산시 단원구청 환경위생과,031-481-6237,2025-06-02,3930000,경기도 안산시
한양대학교에리카캠퍼스,6,경기도,안산시 상록구,"경기도 안산시 상록구 한양대학로 55, 한양대학교, 2019 한양대학교 에리카 캠퍼스 대동제 (사동)","경기도 안산시 상록구 사동 1271 한양대학교, 2019 한양대학교 에리카 캠퍼스 대동제",37.29800473,126.8343938,1.0,0,2019-05-21,2019-05-23,행사일외휴무,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,없음,경기도 안산시 상록구청 환경위생과,031-481-5235,2025-06-02,3930000,경기도 안산시
수성랜드,1,대구광역시,수성구,대구광역시 수성구 용학로 35-5(상동),대구광역시 수성구 상동 725,35.82683142,128.6128426,1.0,0,2025-05-01,2025-07-31,없음,11:00,22:00,11:00,22:00,,,,,,,,,,,,,,,,,,,,,,,,,,대구광역시 수성구 식품위생과,053-666-2761,2025-06-24,3460000,대구광역시 수성구
커피화이트컵,99,충청북도,청주시,"충청북도 청주시 상당구 다리실로249번길 181-14, 1층 (월오동)",충청북도 청주시 상당구 월오동 113-1,,,,0,2021-01-01,2025-12-31,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 상당구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
청남대별장푸드,99,충청북도,청주시,충청북도 청주시 상당구 문의면 회남문의로 1550,충청북도 청주시 상당구 문의면 괴곡리 266-1,,,,0,2019-04-15,2099-12-31,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 상당구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
러브레이크,99,충청북도,청주시,,충청북도 청주시 상당구 문의면 미천리 211-5,,,,0,2023-10-27,2033-10-26,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 상당구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
명월양꼬치,99,충청북도,청주시,"충청북도 청주시 서원구 사북로 96, 푸드트럭 축제 행사장 내 (사직동)",충청북도 청주시 서원구 사직동 200-1 푸드트럭 축제 행사장 내,,,,0,2024-03-11,2025-10-01,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 서원구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
갈라타케밥,99,충청북도,청주시,"충청북도 청주시 서원구 흥덕로 69, 예술의 전당 (사직동)",충청북도 청주시 서원구 사직동 755 예술의 전당,,,,0,2025-04-22,2025-09-07,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 서원구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
서울혁신파크,8,서울특별시,은평구,서울특별시 은평구 통일로 684,서울특별시 은평구 녹번동 7,37.60940705,126.9349539,1.0,년 1826770원,2017-03-14,2020-12-31,미운영,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,서울특별시 은평구,02-351-8175,2025-06-26,3110000,서울특별시 은평구
강남역 푸드트럭존(지오다노 골목),99,서울특별시,서초구,서울특별시 서초구 강남대로 429,서울특별시 서초구 서초동 1305-8,37.50071777,127.025761,10.0,0,2024-01-01,2025-12-31,없음,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,주류,서울특별시 서초구,02-2155-8699,2025-07-01,3210000,서울특별시 서초구
연꽃테마파크,4,경상남도,함안군,,경상남도 함안군 가야읍 가야리 12-6,,,1.0,2800원/연,2018-12-06,2024-12-05,성수기 외 휴무,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류+담배,경상남도 함안군,055-580-3433,2024-11-07,5400000,경상남도 함안군
강나루생태공원,5,경상남도,함안군,,경상남도 함안군 칠서면 이룡리 996-8,,,1.0,5043원/연,2015-07-16,2025-07-15,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류+담배,경상남도 함안군,055-580-2793,2024-11-07,5400000,경상남도 함안군
무지개푸드,6,전라남도,장성군,,전라남도 장성군 황룡면 아곡리 342-3,35.31848588,126.7291716,1.0,0,2023-08-31,2027-08-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,담배+주류,전라남도 장성군청,061-390-7342,2024-11-06,4980000,전라남도 장성군
장성옐로우시티 명화푸드,6,전라남도,장성군,,전라남도 장성군 장성읍 용강리 164-1,35.35496755,126.817663,1.0,0,2023-07-07,2024-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,담배+주류,전라남도 장성군청,061-390-7342,2024-11-06,4980000,전라남도 장성군
옐로우 킹스푸드,6,전라남도,장성군,,전라남도 장성군 장성읍 용강리 164-1,35.35496755,126.817663,1.0,0,2023-07-26,2024-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,담배+주류,전라남도 장성군청,061-390-7342,2024-11-06,4980000,전라남도 장성군
출렁다리 카페,6,전라남도,장성군,,전라남도 장성군 장성읍 용강리 178-1,35.35570155,126.8172334,1.0,0,2023-08-04,2024-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,담배+주류,전라남도 장성군청,061-390-7342,2024-11-06,4980000,전라남도 장성군
한밭야구장,3,대전광역시,중구,"대전광역시 중구 대종로 373, 한밭야구장(부사동)",대전광역시 중구 부사동 209-1,36.317337,127.4280138,2.0,0,2020-04-17,2020-12-31,야구 비시즌,18:30,20:30,09:00,20:30,,,,,,,,,,,,,,,,,,,,,,,,,치킨 외,대전광역시 중구청 위생과,042-606-6106,2025-01-06,3650000,대전광역시 중구
오월드,1,대전광역시,중구,"대전광역시 중구 사정공원로 70, 대전동물원(사정동)",대전광역시 중구 사정동 142,36.28749924,127.3985039,9.0,0원,2022-05-20,2022-08-31,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,대전광역시 중구청 위생과,042-606-6106,2025-01-06,3650000,대전광역시 중구
인제군농특산물전시판매장 주차장,99,강원특별자치도,인제군,강원특별자치도 인제군 인제읍 비봉로 48,강원특별자치도 인제군 인제읍 상동리 430,38.06526797,128.1744703,2.0,공시지가(원) × 면적 × 1(년) × 0.05,2024-12-13,2025-12-13,연중무휴,09:00,20:00,09:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,주류,강원특별자치도 인제군청,033-460-2514,2024-12-13,4331000,강원특별자치도 인제군
팜랜드,1,경기도,안성시,경기도 안성시 공도읍 대신두길 28,,36.9920809,127.1944227,1.0,0,2015-05-29,2025-05-28,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,농업협동조합중앙회,031-8053-7952,2025-03-26,4080000,경기도 안성시
스타필드 안성점,99,경기도,안성시,경기도 안성시 공도읍 서동대로 3930-39,,36.9947260205,127.1511383428,7.0,0,2022-07-01,2032-07-01,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,스타필드 안성점,031-8092-1005,2025-03-26,4080000,경기도 안성시
이순신공원,4,경상남도,통영시,,경상남도 통영시 정량동 692-1,34.84384752,128.4408691,4.0,년 102020원,2022-01-04,2026-12-31,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,경상남도 통영시,055-650-1413,2025-03-10,5330000,경상남도 통영시
중앙체육공원,4,전북특별자치도,익산시,전북특별자치도 익산시 하나로 322,전북특별자치도 익산시 어양동 52,35.94972951,126.9861274,1.0,14300,2016-10-06,2019-10-05,연중무휴,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,,전북특별자치도 익산시청,063-859-4692,2025-02-21,4681000,전북특별자치도 익산시
궁평항 어항구역 내 주차장 일부,2,경기도,화성시,경기도 화성시 서신면 궁평항로 1069-31,경기도 화성시 서신면 궁평리 689,37.11740281,126.6814653,23.0,0,2021-02-08,2025-02-07,연중무휴,09:00,23:59,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 화성시,031-5189-2230,2025-03-14,5530000,경기도 화성시
독정졸음쉼터(시흥방향),7,경기도,화성시,경기도 화성시 장안면 평택시흥고속도로 7,경기도 화성시 장안면 독정리 1878-1,37.09251922,126.8447423,1.0,0,2023-04-28,2023-12-31,연중무휴,09:00,23:59,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 화성시,031-5189-2230,2025-03-14,5530000,경기도 화성시
삼봉근린공원,4,경기도,화성시,경기도 화성시 봉담읍 상리3길 36,경기도 화성시 봉담읍 상리 713,37.226072203,126.9439303299,2.0,0,2032-08-09,2027-04-30,연중무휴,09:00,23:59,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 화성시,031-5189-2230,2025-03-14,5530000,경기도 화성시
장안졸음쉼터,7,경기도,화성시,경기도 화성시 장안면 평택시흥고속도로 7,경기도 화성시 장안면 어은리 산53-1,37.092515,126.844738,1.0,0,2023-01-01,2023-12-31,연중무휴,09:00,23:59,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 화성시,031-5189-2230,2025-03-14,5530000,경기도 화성시
단원구노인복지관,8,경기도,안산시 단원구,"경기도 안산시 단원구 선부광장1로 134, 단원구노인복지관 주차장 좌측 일부 (선부동)",경기도 안산시 단원구 선부동 1077-9,37.33225189,126.8105951,1.0,0,2018-03-09,2099-12-31,토+일+공휴일,10:00,16:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,없음,경기도 안산시 단원구청 환경위생과,031-481-6237,2025-06-02,3930000,경기도 안산시
안산 와~ 스타디움,3,경기도,안산시 단원구,"경기도 안산시 단원구 화랑로 260, 안산 와~ 스타디움 내 중앙광장 (초지동)",경기도 안산시 단원구 초지동 666 안산 와~ 스타디움 내 중앙광장,37.31947754,126.8164903,2.0,0,2019-05-09,2019-05-09,행사일외휴무,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,없음,경기도 안산시 단원구청 환경위생과,031-481-6237,2025-06-02,3930000,경기도 안산시
레몬트리,6,전라남도,장성군,,전라남도 장성군 장성읍 용강리 60-1,35.35494125,126.819474,1.0,0,2023-08-04,2024-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,담배+주류,전라남도 장성군청,061-390-7342,2024-11-06,4980000,전라남도 장성군
남항대교 하부,8,부산광역시,영도구,,부산광역시 영도구 영선동4가 186-71,35.08212632,129.0390876,2.0,연 460350원,2021-01-27,2025-05-05,연중무휴,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,부산광역시 영도구청,051-419-4653,2024-11-05,3280000,부산광역시 영도구
산청 동의보감촌,01,경상남도,산청군,경상남도 산청군 금서면 동의보감로555번길 153,경상남도 산청군 금서면 특리 1300-77,35.43738781,127.8270935,1.0,연 25570원,2021-07-26,2024-07-25,월,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류,경상남도 산청군청,055-970-6632,2024-10-31,5450000,경상남도 산청군
청양공설운동장,8,충청남도,청양군,충청남도 청양군 청양읍 청산로 257-19,충청남도 청양군 청양읍 백천리 산 69-5,36.4622926,126.8102944,1.0,연 7150원,2021-07-01,2022-06-30,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 청양군청,041-940-2184,2024-10-30,4590000,충청남도 청양군
칠갑산오토캠핑장,8,충청남도,청양군,충청남도 청양군 대치면 까치내로 710,충청남도 청양군 대치면 작천리 30-29,36.39572454,126.863183,1.0,연 35800원,2021-07-01,2022-06-30,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 청양군청,041-940-2184,2024-10-30,4590000,충청남도 청양군
청양군민체육관,8,충청남도,청양군,충청남도 청양군 청양읍 충절로 1204,충청남도 청양군 청양읍 송방리 371,36.45368677,126.7946154,1.0,연 87400원,2021-07-01,2022-06-30,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 청양군청,041-940-2184,2024-10-30,4590000,충청남도 청양군
치즈체험장,8,충청남도,청양군,충청남도 청양군 비봉면 여사길 18-17,충청남도 청양군 비봉면 양사리 산 99,36.48953279,126.7587885,1.0,0,2018-08-01,2023-07-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 청양군청,041-940-2184,2024-10-30,4590000,충청남도 청양군
로하스 캠핑테리아,2,경기도,연천군,경기도 연천군 전곡읍 은전로 45,경기도 연천군 전곡읍 은대리 573,38.02808666,127.0637049,1.0,0,2022-09-01,2027-08-31,주중운영,10:00,15:00,00:00,00:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,술,경기도 연천군,031-839-2234,2024-10-28,4140000,경기도 연천군
정이네뜰,2,경기도,연천군,,경기도 연천군 연천읍 부곡리 188,38.07699678,127.1420612,1.0,0,2024-09-17,2025-09-16,연중무휴,10:00,17:00,09:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,술,경기도 연천군,031-839-2234,2024-10-28,4140000,경기도 연천군
"美, cafe",99,경기도,연천군,,경기도 연천군 연천읍 부곡리 188,38.07699678,127.1420612,1.0,0,2024-09-17,2025-09-16,연중무휴,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,술,경기도 연천군,031-839-2234,2024-10-28,4140000,경기도 연천군
동막골 유원지 협동조합,2,경기도,연천군,,경기도 연천군 연천읍 동막리 635,38.10764033,127.115421,1.0,0,2022-08-01,2026-12-31,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,술,경기도 연천군,031-839-2234,2024-10-28,4140000,경기도 연천군
쭌스스낵,2,경기도,연천군,,경기도 연천군 연천읍 고문리 산 21,38.07034441,127.1286007,1.0,0,2024-09-17,2025-09-16,주말운영,00:00,00:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,술,경기도 연천군,031-839-2234,2024-10-28,4140000,경기도 연천군
부산대학교내 장승터,6,부산광역시,금정구,부산광역시 금정구 부산대학로 63번길 2,부산광역시 금정구 장전동 40,35.23224315,129.0838247,1.0,0,2018-04-30,2018-05-04,토요일+일요일+공휴일,11:00,15:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,11:00,15:00,11:00,15:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,부산광역시 금정구청,051-519-4412,2024-10-20,3350000,부산광역시 금정구
금양초등학교,6,부산광역시,금정구,부산광역시 금정구 중앙대로 1755,부산광역시 금정구 부곡동 63-27,35.24123566,129.0920249,1.0,0,2018-08-04,2018-08-05,평일,00:00,00:00,10:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,부산광역시 금정구청,051-519-4412,2024-10-20,3350000,부산광역시 금정구
남해고속도로지수졸음쉼터,7,경상남도,진주시,,"경상남도 진주시 지수면 금곡리 240-4, 남해고속도로 지수졸음쉼터(부산방향)",35.208665,128.2584618,1.0,월 200000원,2023-01-08,2025-03-19,공휴일,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,주류,경상남도 진주시청,055-749-8674,2024-09-13,5310000,경상남도 진주시
도시공원,4,경상남도,진주시,경상남도 진주시 남강로 1655,"경상남도 진주시 초전동 1583-14 (초전동), 초전공원내",35.20888669,128.1250513,1.0,연 60000원,2023-09-22,2025-09-21,연중무휴,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,주류,경상남도 진주시청,055-749-8674,2024-09-13,5310000,경상남도 진주시
